sample,K,gep,label,label_kind,whole_gep_ROGUE,whole_gep_n_cells,matched_n_cells,matched_frac,matched_ROGUE,contamination_delta
GSM4138123,11,6,DC_pDC,specific,0.9508575041839805,48,48,1.0,0.9508575041839805,0.0
GSM4138141,11,3,Macrophage_family,family,0.8876425828499767,46,45,0.9782608695652174,0.8893464687858026,0.0017038859358259328
GSM4138159,11,2,DC_family,family,0.8089205054940727,45,38,0.8444444444444444,0.8237717741498397,0.014851268655767025
GSM4138145,11,6,DC_pDC,specific,0.945258029964264,45,45,1.0,0.945258029964264,0.0
GSM4138143,11,6,DC_pDC,specific,0.9278565087879327,44,44,1.0,0.9278565087879327,0.0
GSM4138143,11,9,DC_family,family,0.8439454984635562,42,42,1.0,0.8439454984635562,0.0
GSM4138123,11,2,DC_family,family,0.8054917767003741,41,35,0.8536585365853658,0.8127744206891356,0.00728264398876155
GSM4138129,11,7,Macrophage_family,family,0.8766689763237222,40,40,1.0,0.8766689763237222,0.0
GSM4138137,11,2,DC_family,family,0.8532174401725058,35,17,0.4857142857142857,0.9190058279471073,0.0657883877746015
GSM4138125,11,3,Macrophage_family,family,0.9100997990594014,35,35,1.0,0.9100997990594014,0.0
GSM4138113,11,6,DC_pDC,specific,0.9360748270364975,33,33,1.0,0.9360748270364975,0.0
GSM4138129,11,3,Macrophage_family,family,0.9102416437120447,32,32,1.0,0.9102416437120447,0.0
GSM4138135,11,7,Macrophage_family,family,0.8708925545053264,32,32,1.0,0.8708925545053264,0.0
GSM4138147,11,6,DC_pDC,specific,0.935324749011505,31,31,1.0,0.935324749011505,0.0
GSM4138135,11,2,DC_family,family,0.8540886007125837,31,19,0.6129032258064516,0.9134610109205666,0.059372410207982895
GSM4138143,11,10,Mast,specific,0.9748135904112316,31,31,1.0,0.9748135904112316,0.0
GSM4138135,11,9,DC_family,family,0.9258735720252302,30,30,1.0,0.9258735720252302,0.0
GSM4138127,11,6,DC_pDC,specific,0.9560784239578238,28,27,0.9642857142857143,0.9538411986320278,-0.002237225325796066
GSM4138111,11,10,Mast,specific,0.9050661191766445,28,28,1.0,0.9050661191766445,0.0
GSM4138127,11,7,Macrophage_family,family,0.9587942301365583,27,26,0.9629629629629629,0.9704636898460286,0.011669459709470309
GSM4138113,11,2,DC_family,family,0.8726883461069048,26,26,1.0,0.8726883461069048,0.0
GSM4138155,11,3,Macrophage_family,family,0.927332394803538,26,25,0.9615384615384616,0.9265866521752508,-0.0007457426282871937
GSM4138119,11,2,DC_family,family,0.79903106034629,26,18,0.6923076923076923,0.9277640980677694,0.12873303772147937
GSM4138112,11,6,DC_pDC,specific,0.9670409840078681,25,25,1.0,0.9670409840078681,0.0
GSM4138129,11,6,DC_pDC,specific,0.9868286715955322,25,25,1.0,0.9868286715955322,0.0
GSM4138119,11,7,Macrophage_family,family,0.8869751010903455,24,24,1.0,0.8869751010903455,0.0
GSM4138155,11,9,DC_family,family,0.9291414544626153,24,24,1.0,0.9291414544626153,0.0
GSM4138125,11,2,DC_family,family,0.9259651449699164,23,16,0.6956521739130435,0.9577252028504422,0.031760057880525716
GSM4138160,11,6,DC_pDC,specific,0.9826077730887751,22,22,1.0,0.9826077730887751,0.0
GSM4138139,11,9,DC_family,family,0.9422756010989471,22,22,1.0,0.9422756010989471,0.0
GSM4138153,11,2,DC_family,family,0.9327103754987809,22,17,0.7727272727272727,0.9440274449032098,0.011317069404428892
GSM4138139,11,6,DC_pDC,specific,0.9506174967437965,22,22,1.0,0.9506174967437965,0.0
GSM4138123,11,9,DC_family,family,0.9565098966662946,21,20,0.9523809523809523,0.9560392840687579,-0.0004706125975366682
GSM4138135,11,10,Mast,specific,1.0,21,21,1.0,1.0,0.0
GSM4138133,11,6,DC_pDC,specific,0.9780104357713506,21,21,1.0,0.9780104357713506,0.0
GSM4138110,11,6,DC_pDC,specific,0.9697106021963595,20,20,1.0,0.9697106021963595,0.0
GSM4138115,11,9,DC_family,family,0.9593305446031526,20,19,0.95,0.959043731436514,-0.0002868131666385887
GSM4138168,11,6,DC_pDC,specific,0.9457890908623999,20,20,1.0,0.9457890908623999,0.0
GSM4138122,11,6,DC_pDC,specific,0.9782659584116306,20,20,1.0,0.9782659584116306,0.0
GSM4138128,11,6,DC_pDC,specific,0.9782659584116306,20,20,1.0,0.9782659584116306,0.0
GSM4138133,11,9,DC_family,family,0.880236894807487,19,19,1.0,0.880236894807487,0.0
GSM4138155,11,10,Mast,specific,0.9381206978557273,19,19,1.0,0.9381206978557273,0.0
GSM4138135,11,6,DC_pDC,specific,0.9592348250153161,19,17,0.8947368421052632,0.9787886250594097,0.019553800044093572
GSM4138115,11,6,DC_pDC,specific,0.9816087420119992,19,19,1.0,0.9816087420119992,0.0
GSM4138129,11,2,DC_family,family,0.9500892184125482,19,17,0.8947368421052632,0.9771819414948678,0.02709272308231958
GSM4138171,11,2,DC_family,family,1.0,18,15,0.8333333333333334,1.0,0.0
GSM4138127,11,2,DC_family,family,0.9729991592881023,18,16,0.8888888888888888,0.9861361140412709,0.013136954753168562
GSM4138145,11,9,DC_family,family,0.9782002683833607,18,18,1.0,0.9782002683833607,0.0
GSM4138131,11,10,Mast,specific,0.9764376533440459,18,18,1.0,0.9764376533440459,0.0
GSM4138162,11,6,DC_pDC,specific,0.9897606953288196,17,17,1.0,0.9897606953288196,0.0
GSM4138137,11,9,DC_family,family,0.9504246980059807,17,16,0.9411764705882353,0.948549955779736,-0.00187474222624473
GSM4138117,11,2,DC_family,family,0.9674629250066582,17,15,0.8823529411764706,0.965031405932121,-0.002431519074537203
GSM4138121,11,2,DC_family,family,0.928225873077911,17,15,0.8823529411764706,0.9479225766605021,0.019696703582591013
GSM4138172,11,2,DC_family,family,0.9746524486080247,17,15,0.8823529411764706,0.9858294555488663,0.01117700694084156
GSM4138163,11,6,DC_pDC,specific,0.9941087355013785,16,16,1.0,0.9941087355013785,0.0
GSM4138157,11,6,DC_pDC,specific,0.978093154163344,16,16,1.0,0.978093154163344,0.0
GSM4138144,11,2,DC_family,family,0.9890847932339238,16,16,1.0,0.9890847932339238,0.0
GSM4138130,11,6,DC_pDC,specific,0.9948247809286048,16,16,1.0,0.9948247809286048,0.0
GSM4138121,11,6,DC_pDC,specific,0.975345479450801,16,12,0.75,,
GSM4138159,11,3,Macrophage_family,family,0.9729532809172062,16,16,1.0,0.9729532809172062,0.0
GSM4138117,11,10,Mast,specific,0.9848958966969695,15,15,1.0,0.9848958966969695,0.0
GSM4138151,11,6,DC_pDC,specific,0.9806392337550041,15,15,1.0,0.9806392337550041,0.0
GSM4138120,11,2,DC_family,family,0.9793670964346195,15,15,1.0,0.9793670964346195,0.0
GSM4138147,11,2,DC_family,family,0.9840307386621786,15,13,0.8666666666666667,,
GSM4138134,12,1,Monocyte_family,family,0.9817416654165514,806,800,0.9925558312655087,0.9849735544986897,0.0032318890821383395
GSM4138116,12,1,Monocyte_family,family,0.9471155441026594,680,679,0.9985294117647059,0.9514414386005464,0.004325894497887006
GSM4138126,12,1,Monocyte_family,family,0.9714797976755328,673,663,0.9851411589895989,0.9789040289909631,0.007424231315430241
GSM4138156,12,1,Monocyte_family,family,0.9574145194074412,648,625,0.9645061728395061,0.9673528265650845,0.009938307157643322
GSM4138120,12,1,Monocyte_family,family,0.898753974517315,511,490,0.958904109589041,0.9151799252438134,0.01642595072649844
GSM4138142,12,1,Monocyte_family,family,0.9590551423533857,484,472,0.9752066115702479,0.9601053873273715,0.0010502449739857589
GSM4138110,12,1,Monocyte_family,family,0.9638236131614044,460,457,0.9934782608695653,0.9665736922576369,0.002750079096232483
GSM4138140,12,1,Monocyte_family,family,0.9704447545199038,455,446,0.9802197802197802,0.9849585183697008,0.014513763849797079
GSM4138132,12,1,Monocyte_family,family,0.9735784084305488,415,410,0.9879518072289156,0.9865349139258512,0.012956505495302473
GSM4138160,12,1,Monocyte_family,family,0.9425071165839447,409,396,0.9682151589242054,0.9671671074656296,0.024659990881684912
GSM4138134,12,2,Mono_CD16,specific,0.9568656122662837,405,132,0.32592592592592595,0.9695591587489021,0.012693546482618334
GSM4138123,12,4,Macrophage_family,family,0.7546716853363291,394,393,0.9974619289340102,0.7552357590544017,0.0005640737180725441
GSM4138136,12,1,Monocyte_family,family,0.9607384914510859,383,371,0.9686684073107049,0.9762964857155135,0.01555799426442761
GSM4138138,12,1,Monocyte_family,family,0.9755994958497483,371,364,0.9811320754716981,0.9833285092484977,0.007729013398749429
GSM4138163,12,1,Monocyte_family,family,0.9557540440270056,346,337,0.9739884393063584,0.9622252202013246,0.006471176174319027
GSM4138125,12,8,Macrophage_family,family,0.7530610780414143,337,335,0.9940652818991098,0.7525244551048929,-0.0005366229365214581
GSM4138128,12,2,Mono_CD16,specific,0.9056794850748091,328,139,0.42378048780487804,0.9776116977859656,0.07193221271115646
GSM4138122,12,2,Mono_CD16,specific,0.9056794850748091,328,139,0.42378048780487804,0.9776116977859656,0.07193221271115646
GSM4138162,12,1,Monocyte_family,family,0.9774367354160801,319,311,0.9749216300940439,0.9754419583167049,-0.0019947770993752334
GSM4138135,12,4,Macrophage_family,family,0.7893858926309236,305,302,0.9901639344262295,0.789895583120836,0.00050969048991234
GSM4138130,12,1,Monocyte_family,family,0.957370217862306,301,290,0.9634551495016611,0.9818518649714558,0.024481647109149796
GSM4138152,12,1,Monocyte_family,family,0.9398724046220661,300,285,0.95,0.9509228750299026,0.011050470407836466
GSM4138146,12,2,Mono_CD16,specific,0.9287535037083647,291,200,0.6872852233676976,0.9622686828921565,0.033515179183791766
GSM4138154,12,1,Monocyte_family,family,0.9049546515737832,289,269,0.9307958477508651,0.9463368326881778,0.04138218111439462
GSM4138130,12,2,Mono_CD16,specific,0.9382069714811001,280,116,0.4142857142857143,0.9812775037239836,0.043070532242883486
GSM4138118,12,1,Monocyte_family,family,0.9127132672535798,267,258,0.9662921348314607,0.931955169104729,0.019241901851149157
GSM4138165,12,1,Monocyte_family,family,0.9525759349300199,264,254,0.9621212121212122,0.978735934200649,0.026159999270629064
GSM4138156,12,2,Mono_CD16,specific,0.9411989662363411,261,150,0.5747126436781609,0.9674540600296433,0.026255093793302153
GSM4138136,12,2,Mono_CD16,specific,0.9172528911685482,250,110,0.44,0.978914746972955,0.06166185580440675
GSM4138166,12,1,Monocyte_family,family,0.9608818991559301,250,239,0.956,0.9806737394680743,0.019791840312144204
GSM4138140,12,2,Mono_CD16,specific,0.9362096179272406,235,77,0.3276595744680851,0.9699730019986887,0.03376338407144819
GSM4138114,12,1,Monocyte_family,family,0.9505665352214498,231,218,0.9437229437229437,0.984044049078469,0.03347751385701914
GSM4138124,12,1,Monocyte_family,family,0.9816022492791028,227,227,1.0,0.9816022492791028,0.0
GSM4138137,12,4,Macrophage_family,family,0.8175382565948595,225,224,0.9955555555555555,0.8195176098815201,0.0019793532866606567
GSM4138132,12,2,Mono_CD16,specific,0.9495863480116273,220,58,0.2636363636363636,0.9814133723188372,0.03182702430720985
GSM4138158,12,1,Monocyte_family,family,0.9600257014766186,219,210,0.958904109589041,0.975597513475783,0.015571811999164464
GSM4138167,12,1,Monocyte_family,family,0.9823820954320386,210,207,0.9857142857142858,0.9858549457222223,0.0034728502901837377
GSM4138128,12,1,Monocyte_family,family,0.9760949476629251,208,195,0.9375,0.992138339021567,0.016043391358641856
GSM4138122,12,1,Monocyte_family,family,0.9760949476629251,208,195,0.9375,0.992138339021567,0.016043391358641856
GSM4138141,12,1,Monocyte_family,family,0.9087016356660621,207,192,0.927536231884058,0.9331915807308364,0.02448994506477431
GSM4138166,12,2,Mono_CD16,specific,0.9236322539734074,204,117,0.5735294117647058,0.9621941145544404,0.03856186058103295
GSM4138138,12,2,Mono_CD16,specific,0.9511591255886162,200,112,0.56,0.9668810029523296,0.015721877363713443
GSM4138142,12,2,Mono_CD16,specific,0.9432529314583887,198,108,0.5454545454545454,0.9665257719433304,0.023272840484941715
GSM4138145,12,1,Monocyte_family,family,0.8545163101233489,185,142,0.7675675675675676,0.9169610463031658,0.06244473617981683
GSM4138112,12,1,Monocyte_family,family,0.9587812895740635,184,177,0.9619565217391305,0.9902895971005428,0.03150830752647926
GSM4138145,12,3,DC_family,family,0.7699996296091056,183,175,0.9562841530054644,0.7700667672717659,6.71376626603104e-05
GSM4138155,12,3,DC_family,family,0.7332891326839841,176,148,0.8409090909090909,0.7348575822853584,0.0015684496013742555
GSM4138165,12,2,Mono_CD16,specific,0.9000884783998548,166,93,0.5602409638554217,0.9446544771791544,0.044565998779299565
GSM4138112,12,2,Mono_CD16,specific,0.914159614990162,165,95,0.5757575757575758,0.9618001923997429,0.04764057740958094
GSM4138144,12,1,Monocyte_family,family,0.9436351263659076,162,143,0.8827160493827161,0.966370144208379,0.02273501784247134
GSM4138110,12,2,Mono_CD16,specific,0.9222028464616959,161,78,0.484472049689441,0.97761328954427,0.055410443082574035
GSM4138155,12,1,Monocyte_family,family,0.8392213139754352,159,139,0.8742138364779874,0.8717629908920698,0.032541676916634565
GSM4138146,12,1,Monocyte_family,family,0.9478180664779089,159,151,0.949685534591195,0.9689868526698902,0.02116878619198126
GSM4138162,12,2,Mono_CD16,specific,0.9117051000554128,145,63,0.43448275862068964,0.9689990847188696,0.05729398466345681
GSM4138152,12,2,Mono_CD16,specific,0.9220154256462135,142,89,0.6267605633802817,0.9413199538988823,0.019304528252668818
GSM4138117,12,1,Monocyte_family,family,0.8439776538915225,124,87,0.7016129032258065,0.917685115524685,0.07370746163316255
GSM4138150,12,1,Monocyte_family,family,0.9453497235757008,124,119,0.9596774193548387,0.9702078664198011,0.02485814284410026
GSM4138127,12,1,Monocyte_family,family,0.9318019085576424,120,106,0.8833333333333333,0.9509960597753813,0.01919415121773882
GSM4138167,12,2,Mono_CD16,specific,0.9149475725474278,120,29,0.24166666666666667,0.9625303423920475,0.04758276984461973
GSM4138139,12,1,Monocyte_family,family,0.8918918299345874,114,74,0.6491228070175439,0.931590363387195,0.039698533452607654
GSM4138144,12,2,Mono_CD16,specific,0.9270735286286377,111,64,0.5765765765765766,0.9749122264211482,0.04783869779251049
GSM4138131,12,7,DC_pDC,specific,0.9051170331450963,111,106,0.954954954954955,0.9185940501920142,0.01347701704691795
GSM4138124,12,2,Mono_CD16,specific,0.9090537922850496,110,48,0.43636363636363634,0.969665210227224,0.060611417942174395
GSM4138135,12,1,Monocyte_family,family,0.9335179694893234,109,54,0.4954128440366973,0.9766961985099236,0.0431782290206002
GSM4138114,12,2,Mono_CD16,specific,0.889533430250398,108,60,0.5555555555555556,0.9638175783207804,0.07428414807038242
GSM4138148,12,1,Monocyte_family,family,0.9472388843963009,107,100,0.9345794392523364,0.982690512190985,0.03545162779468414
GSM4138161,12,7,DC_pDC,specific,0.8669479000470499,107,106,0.9906542056074766,0.8573154205164121,-0.009632479530637839
GSM4138137,12,1,Monocyte_family,family,0.9110988355360403,106,48,0.4528301886792453,0.9726719051411793,0.061573069605138975
GSM4138143,12,3,DC_family,family,0.7687836398699405,102,83,0.8137254901960784,0.814880006138983,0.046096366269042566
GSM4138131,12,4,Macrophage_family,family,0.8232304870710896,101,82,0.8118811881188119,0.8273100464316553,0.004079559360565699
GSM4138161,12,3,DC_family,family,0.7583812722599772,101,89,0.8811881188118812,0.7792466930679858,0.020865420808008572
GSM4138161,12,1,Monocyte_family,family,0.8979564509330547,99,86,0.8686868686868687,0.9224778390311189,0.024521388098064256
GSM4138141,12,3,DC_family,family,0.8229794749797104,98,81,0.826530612244898,0.8703281927766541,0.04734871779694372
GSM4138164,12,1,Monocyte_family,family,0.9723886827775335,90,88,0.9777777777777777,0.9801412957445363,0.007752612967002803
GSM4138139,12,4,Macrophage_family,family,0.8299297747767115,89,89,1.0,0.8299297747767115,0.0
GSM4138125,12,1,Monocyte_family,family,0.9403428052585113,86,76,0.8837209302325582,0.9706392175648941,0.030296412306382803
GSM4138126,12,2,Mono_CD16,specific,0.9577658372124283,85,23,0.27058823529411763,1.0,0.04223416278757175
GSM4138139,12,8,Macrophage_family,family,0.7734365979554109,84,80,0.9523809523809523,0.783611284537107,0.01017468658169618
GSM4138137,12,8,Macrophage_family,family,0.8274979387254913,80,80,1.0,0.8274979387254913,0.0
GSM4138115,12,3,DC_family,family,0.8269327831841607,80,72,0.9,0.8350973463229657,0.008164563138804981
GSM4138143,12,1,Monocyte_family,family,0.8581069965280834,79,54,0.6835443037974683,0.9190222403422507,0.06091524381416724
GSM4138133,12,3,DC_family,family,0.8725697581061181,79,59,0.7468354430379747,0.857449173412869,-0.015120584693249173
GSM4138120,12,2,Mono_CD16,specific,0.9172179113831989,76,24,0.3157894736842105,0.9596757142031672,0.04245780281996836
GSM4138141,12,7,DC_pDC,specific,0.915848528113676,73,72,0.9863013698630136,0.9165508686482305,0.0007023405345545353
GSM4138129,12,1,Monocyte_family,family,0.9356483030719154,71,60,0.8450704225352113,0.9521126056634451,0.016464302591529756
GSM4138155,12,8,Macrophage_family,family,0.7386207611638049,70,70,1.0,0.7386207611638049,0.0
GSM4138133,12,4,Macrophage_family,family,0.8187510221435998,70,66,0.9428571428571428,0.8208536210121572,0.0021025988685573482
GSM4138160,12,2,Mono_CD16,specific,0.9602521359547022,69,36,0.5217391304347826,0.9900033659049698,0.029751229950267688
GSM4138111,12,3,DC_family,family,0.7916917692613848,67,55,0.8208955223880597,0.8197729401039903,0.02808117084260542
GSM4138163,12,2,Mono_CD16,specific,0.9376290798982274,67,23,0.34328358208955223,0.9838436758508947,0.0462145959526673
GSM4138131,12,3,DC_family,family,0.8578654581382575,64,49,0.765625,0.8592170800152263,0.0013516218769688004
GSM4138150,12,2,Mono_CD16,specific,0.929194523924484,64,35,0.546875,0.9785444665693842,0.049349942644900224
GSM4138111,12,7,DC_pDC,specific,0.8970584604838131,64,64,1.0,0.8970584604838131,0.0
GSM4138131,12,10,DC_family,family,0.8698342079353883,63,62,0.9841269841269841,0.8697452076506282,-8.900028476011013e-05
GSM4138131,12,1,Monocyte_family,family,0.9428500335630593,63,55,0.873015873015873,0.9452115858750273,0.002361552311967996
GSM4138141,12,2,Mono_CD16,specific,0.973525328845283,61,29,0.47540983606557374,0.9795622594124764,0.006036930567193455
GSM4138139,12,11,Mast,specific,0.966827109414383,59,59,1.0,0.966827109414383,0.0
GSM4138117,12,4,Macrophage_family,family,0.8464430332194695,58,58,1.0,0.8464430332194695,0.0
GSM4138164,12,2,Mono_CD16,specific,0.9231836927110376,57,21,0.3684210526315789,0.9829393430119403,0.059755650300902685
GSM4138113,12,1,Monocyte_family,family,0.9244230885146714,56,53,0.9464285714285714,0.9315943134474772,0.007171224932805864
GSM4138148,12,2,Mono_CD16,specific,0.9226793120388355,54,34,0.6296296296296297,0.9692635348384981,0.04658422279966268
GSM4138157,12,3,DC_family,family,0.8129768990298566,53,39,0.7358490566037735,0.8868953799477981,0.07391848091794151
GSM4138141,12,10,DC_family,family,0.8827440521678653,53,53,1.0,0.8827440521678653,0.0
GSM4138154,12,2,Mono_CD16,specific,0.9465842145751643,53,30,0.5660377358490566,0.951042806610867,0.0044585920357027575
GSM4138111,12,1,Monocyte_family,family,0.8859511733910015,53,38,0.7169811320754716,0.8787653579481318,-0.00718581544286967
GSM4138139,12,3,DC_family,family,0.8951088264124206,52,44,0.8461538461538461,0.91228871183261,0.017179885420189334
